#group,false,false,true,true,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string
#default,mean,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,meter_id,source,unit,user
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T12:00:00Z,138.75333333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T13:00:00Z,138.85166666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T14:00:00Z,139.00833333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T15:00:00Z,139.21333333333334,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T16:00:00Z,139.30666666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T17:00:00Z,139.39166666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T18:00:00Z,139.43833333333336,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T19:00:00Z,139.48166666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T20:00:00Z,139.52166666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T21:00:00Z,139.55666666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T22:00:00Z,139.59666666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-21T23:00:00Z,139.63,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T00:00:00Z,139.6936363636364,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T01:00:00Z,139.79166666666669,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T02:00:00Z,139.85999999999999,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T03:00:00Z,139.92833333333337,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T04:00:00Z,139.9933333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T05:00:00Z,140.0616666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T06:00:00Z,140.14333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T07:00:00Z,140.26,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T08:00:00Z,140.37833333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T09:00:00Z,140.47833333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T10:00:00Z,140.56333333333336,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T11:00:00Z,140.67166666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T12:00:00Z,140.86166666666668,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T13:00:00Z,141.02166666666668,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T14:00:00Z,141.19500000000002,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T15:00:00Z,141.3,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T16:00:00Z,141.40333333333334,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T17:00:00Z,141.5,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T18:00:00Z,141.59833333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T19:00:00Z,141.70333333333335,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T20:00:00Z,141.79,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T21:00:00Z,141.88,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T22:00:00Z,141.97,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-22T23:00:00Z,142.07333333333335,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T00:00:00Z,142.17166666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T01:00:00Z,142.26333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T02:00:00Z,142.35666666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T03:00:00Z,142.44500000000002,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T04:00:00Z,142.53166666666664,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T05:00:00Z,142.61666666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T06:00:00Z,142.715,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T07:00:00Z,142.87833333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T08:00:00Z,143.01333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T09:00:00Z,143.13166666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T10:00:00Z,143.23166666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T11:00:00Z,143.345,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T12:00:00Z,143.4466666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T13:00:00Z,143.59833333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T14:00:00Z,143.73666666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T15:00:00Z,143.84666666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T16:00:00Z,143.9466666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T17:00:00Z,144.05166666666668,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T18:00:00Z,144.1483333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T19:00:00Z,144.23333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T20:00:00Z,144.3166666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T21:00:00Z,144.40333333333334,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T22:00:00Z,144.48666666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-23T23:00:00Z,144.56500000000003,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T00:00:00Z,144.64666666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T01:00:00Z,144.725,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T02:00:00Z,144.80333333333334,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T03:00:00Z,144.88166666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T04:00:00Z,144.95833333333334,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T05:00:00Z,145.07833333333335,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T06:00:00Z,145.17166666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T07:00:00Z,145.21833333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T08:00:00Z,145.26999999999998,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T09:00:00Z,145.32333333333335,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T10:00:00Z,145.37166666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T11:00:00Z,145.48333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T12:00:00Z,145.5383333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T13:00:00Z,145.585,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T14:00:00Z,145.68166666666664,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T15:00:00Z,145.7783333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T16:00:00Z,145.83833333333334,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T17:00:00Z,145.88666666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T18:00:00Z,145.93000000000004,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T19:00:00Z,145.96333333333334,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T20:00:00Z,145.99833333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T21:00:00Z,146.03,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T22:00:00Z,146.06166666666664,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-24T23:00:00Z,146.08666666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T00:00:00Z,146.115,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T01:00:00Z,146.14,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T02:00:00Z,146.16333333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T03:00:00Z,146.19333333333336,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T04:00:00Z,146.21833333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T05:00:00Z,146.25166666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T06:00:00Z,146.28,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T07:00:00Z,146.315,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T08:00:00Z,146.34333333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T09:00:00Z,146.38,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T10:00:00Z,146.45666666666668,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T11:00:00Z,146.51999999999998,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T12:00:00Z,146.54999999999998,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T13:00:00Z,146.625,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T14:00:00Z,146.71,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T15:00:00Z,146.7525,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T16:00:00Z,146.79999999999998,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T17:00:00Z,146.85333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T18:00:00Z,146.89499999999998,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T19:00:00Z,146.95666666666668,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T20:00:00Z,147.125,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T21:00:00Z,147.17666666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T22:00:00Z,147.24499999999998,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-25T23:00:00Z,147.295,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T00:00:00Z,147.34666666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T01:00:00Z,147.39499999999998,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T02:00:00Z,147.43500000000003,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T03:00:00Z,147.47666666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T04:00:00Z,147.50666666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T05:00:00Z,147.56000000000003,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T06:00:00Z,147.63833333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T07:00:00Z,147.66333333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T08:00:00Z,147.69333333333336,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T09:00:00Z,147.73333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T10:00:00Z,147.8216666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T11:00:00Z,147.87,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T12:00:00Z,147.90499999999997,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T13:00:00Z,147.9416666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T14:00:00Z,147.97833333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T15:00:00Z,148.01333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T16:00:00Z,148.06166666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T17:00:00Z,148.12333333333333,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T18:00:00Z,148.16833333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T19:00:00Z,148.20666666666668,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T20:00:00Z,148.24166666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T21:00:00Z,148.275,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T22:00:00Z,148.30166666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-26T23:00:00Z,148.33166666666668,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T00:00:00Z,148.365,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T01:00:00Z,148.39333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T02:00:00Z,148.42833333333337,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T03:00:00Z,148.45666666666668,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T04:00:00Z,148.48,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T05:00:00Z,148.51333333333332,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T06:00:00Z,148.55166666666665,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T07:00:00Z,148.58833333333334,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T08:00:00Z,148.62666666666667,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T09:00:00Z,148.66166666666666,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T10:00:00Z,148.70000000000002,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
,,2,2024-01-01T17:41:15Z,2026-05-31T16:41:15Z,2024-07-27T11:00:00Z,148.74,sh_energy,energy consumer,30007136,muc_UH_mbus,kWh,SH-Main-230007136
